Symbol,sentiment,sentiment_score,MACD,MACD Signal,MACD Diff,sma3_minus_close,sma6_minus_close,sma9_minus_close,sma12_minus_close,sma15_minus_close,sma18_minus_close,sma21_minus_close,sma24_minus_close,sma27_minus_close,oil,oil_pct_1,oil_pct_2,oil_pct_3,oil_pct_4,gold,gold_pct_1,gold_pct_2,gold_pct_3,gold_pct_4,^FVX,^TNX,^TYX,^FVX_log_yoy,^TNX_log_yoy,^TYX_log_yoy
ROL,0.00012357285773409118,0.021716666814873345,0.0829453172960008,0.33399624884751133,0.01616104405795785,0.10084762811721873,0.05207725075706847,0.008052046255121032,0.010567621476461042,0.007732230163535489,0.0070558973382145755,0.010874748821912878,0.010428973447530583,0.08779905601331878,0.017161231805467348,0.035277275954839406,0.0058079889567248695,0.006537376122650553,0.010623920384096487,0.03095893686326112,0.029004144242579785,0.020105908363351434,0.011059315044497715,0.014982970568999039,0.019257757177125707,0.011356139934053456,0.00818317551897433,0.005870156127970172,0.009942636644623979,0.01349276402632547
TEL,0.011326384133489206,0.014607346403173425,0.007520327000392456,0.5157982422329194,0.007805860958939786,0.03061482850898964,0.03781063680534946,0.014597238594708796,0.01506121483334749,0.015246583266085759,0.010888915055854926,0.026385585814237323,0.039955347798806426,0.04850612118614302,0.009303051366953191,0.008678924018144636,0.012304610075413124,0.008816583737722733,0.012221932013387086,0.021105743326967324,0.01709405377339132,0.017874625734062247,0.006592349121685842,0.011847148331560614,0.008892280109539378,0.010630425058816999,0.02577108941029991,0.014480780476919789,0.007170445748069517,0.011091325104629282
LNC,0.0024253293564344847,0.02741973013526053,0.024808337871263575,0.17125736367939232,0.048394010483890686,0.07332023494431007,0.02306022974161754,0.045580674935634884,0.006690662384332895,0.014977821065777198,0.03445704032214105,0.03767250641263221,0.05798313834502051,0.03383163606098148,0.05186700768987718,0.019841280772218202,0.01019920789735188,0.017017216326988435,0.018980442474793677,0.02624069122236052,0.09075739382512094,0.0262937676129227,0.031098551982579447,0.030774156865410216,0.011892172752966104,0.015572597011087468,0.019349790168379708,0.00970605251768473,0.006784552263272303,0.011746402878297025
EMR,0.0020628404419535677,0.009571238010452602,0.015168883786181512,0.4145300552611869,0.03194846914011115,0.08733023504231517,0.11942701023428254,0.01516128635929386,0.014614103360821175,0.004670862500603575,0.005398792961588361,0.008683524485581243,0.033721726842527326,0.018121468498033266,0.016910071043142082,0.00964406164544244,0.02311015576425969,0.008574613202699732,0.005852223292580338,0.014154810035811248,0.01192550935632358,0.009902898377915656,0.01817366061291685,0.0077211405672898475,0.01266342354044048,0.005004321631005744,0.0339477504582845,0.009327552871238274,0.009586935041534907,0.023090375634182286
SJM,0.011932006850700356,0.023491132998837417,0.18760595870586672,0.13905711176757482,0.024344449574959376,0.022473088029810167,0.0045381517155685756,0.0197852427542512,0.014961059369687653,0.018300071615763046,0.02824933136737695,0.023292920649482702,0.03935395785152104,0.12789174906138914,0.03173545785113433,0.01587523099079018,0.007521308422268341,0.008532568507642675,0.021801280608256517,0.041541027970600615,0.015329519837835488,0.017702747205345894,0.05159962978911234,0.02291495263295184,0.013067375139010962,0.018349915665781653,0.018230488756930584,0.01912410209867159,0.005234656092355153,0.006163506118522825
TSCO,0.004603212012412231,0.03246490452661692,0.01737775969901775,0.3779416046009983,0.048317728629665706,0.04373797865641349,0.025641713140017966,0.008420405906166493,0.0031320495406308682,0.01472549146930608,0.01948720642594702,0.018192504570681445,0.02626561877199414,0.04099206954826666,0.01666725728228118,0.022742468186147575,0.018604394368503977,0.01933750001181402,0.009698601756854636,0.007849216818696228,0.035282737482276484,0.031128836189805987,0.02361631143293921,0.02894351894295265,0.020543838497694145,0.019240183003697148,0.01625904971494911,0.019038856326917573,0.012112824622282472,0.017634157864052702
ULTA,0.005165678730561527,0.08259768031125644,0.005794224597530031,0.36102507783120397,0.007434390330669203,0.011723434836330303,0.008461653313899663,0.008184368582403286,0.010447660193530165,0.002671426239404379,0.002169028600202066,0.00240913933118308,0.0026453316215804936,0.005710014578685042,0.024786477717064655,0.015368620095325634,0.038247519793693605,0.016122814581464504,0.02814991677130719,0.0895840176414407,0.03114365550240763,0.03030530596784547,0.0540324313693249,0.04601190886848413,0.0043609498781410376,0.0113805472430304,0.05723919737195288,0.006558631431827182,0.012188332814170932,0.018080563854079388
WST,0.0,0.014903737306833913,0.10703352723002658,0.3055757298415581,0.031720468893072944,0.05649081513600418,0.003454054956529503,0.008851177988651955,0.013252573013009191,0.007461214431590988,0.005285936804818871,0.07005173887118654,0.05006121764467749,0.0644830567086917,0.01095512688953155,0.009024526960793164,0.04170797519932945,0.026772682121504476,0.013220863093360374,0.023776042186466364,0.020874934779458613,0.013539719323253154,0.009506619769305764,0.0085907858735867,0.01203904138041063,0.025130640700571596,0.023725205244131155,0.004526090256694777,0.008992951134631548,0.008991546260318868
NEE,0.0012188613166975411,0.02430287389523149,0.026265547674574265,0.1106628337026244,0.010171591595115355,0.019203127000810203,0.011426048744862508,0.06158132634439988,0.023719502171069565,0.1467982817442363,0.006656578582573869,0.00447880902950198,0.016280310304790196,0.024237520443967344,0.01222700701634,0.07630724744685059,0.016589645298461506,0.02128177441334403,0.02408704367832435,0.07920878007134907,0.01436484053692631,0.012651671413860187,0.026763151363985608,0.1232312668988824,0.01778321913653675,0.016795207212784238,0.01273878254607907,0.01265802038807571,0.024912261475531723,0.021396868552213434
IVZ,0.007348223644232468,0.008688112226988893,0.054687184713873724,0.43456553235776946,0.01290834152069067,0.030466372326600415,0.01451735425998436,0.006582801646815667,0.004101439845476912,0.004959512205394522,0.0029183586855737777,0.00733894121826483,0.0022907830399590025,0.0035025388486816995,0.013696206784583588,0.10487690335123105,0.046686610258449106,0.007723956923103891,0.01993121420403063,0.01861006606090858,0.020796633165112505,0.010169991373472942,0.014237479674256277,0.03704404742280152,0.03411489796571822,0.024820829481119504,0.013531626054291906,0.0213812426088033,0.008408481514709316,0.00909431661710143
FTNT,0.0,0.06138811128163879,0.029719021862245572,0.10222435808839986,0.008522771553513765,0.014325982357517239,0.013935666454832359,0.004342191323762627,0.0050877630539858465,0.007996280305286202,0.005497210503612183,0.010233502447417402,0.0169348368031271,0.032848984178955175,0.01972848110839339,0.021697196310499316,0.06240571279364951,0.04051896298683643,0.004985381882875263,0.028943638561103834,0.03060102757640017,0.02596823160025849,0.011306885820446016,0.014273058423626826,0.03171264041102985,0.15183298165274592,0.21962658436228122,0.00733835900156708,0.009845981509676676,0.006158195784315887
LOW,0.004292681971901806,0.01587579654495558,0.008266859694868619,0.4267016447285587,0.023520859921099237,0.09091443725656519,0.03674148068004858,0.020672058211306767,0.004112324902859088,0.004188682664033648,0.028543649128744103,0.014405079054295292,0.007219792596313163,0.041274078522232964,0.016707882734030646,0.032884922893088434,0.019580067502704912,0.018710281974549298,0.009829546548937279,0.024893522935960196,0.02314881818250074,0.017811725158709817,0.00928019134033448,0.013257220635669502,0.01753396756379508,0.018285598243715877,0.012597260992201688,0.012098162072881537,0.01755655221659964,0.009094853126537981
GNRC,0.006881382806448408,0.014345802962917232,0.11634070710661433,0.19435968363681635,0.015865073302743785,0.019298332361086936,0.00643256491776758,0.010740816070726248,0.011389068891172758,0.007153645229685788,0.007474498912980893,0.001867975056010588,0.009259535637017693,0.04252478464169779,0.015779857565656478,0.009509296032824589,0.00430908589174907,0.017005101606626785,0.0042805256428011225,0.027904156907251634,0.012574760246612204,0.013569738919103957,0.014130088064309206,0.0052908102894606585,0.027075260036514368,0.19018026751730516,0.16165455468651518,0.014249428919206152,0.012518404203487645,0.006034791936889564
APA,0.0007592150796432365,0.007749103487218055,0.03180444529146097,0.31274866527023265,0.027360744555826096,0.005325523002378601,0.031628181038005736,0.00322857246462169,0.011414848780545677,0.0028631836880513,0.005505866024888149,0.012529194185734584,0.03780016358206958,0.04655545350590842,0.027112543374263987,0.01897795780414163,0.01022243269033154,0.02013869909870174,0.047877799135653,0.024390985137400113,0.05847823822714991,0.043356445648918614,0.012559785681513311,0.010698388273726673,0.014027033501125082,0.06163543386323999,0.05478498974615057,0.02613062322744264,0.005989346410283492,0.026346138223373044
WAB,0.003628388388321389,0.014650664755366524,0.009984159573237813,0.26956757016475746,0.007819280283492665,0.01590359171537534,0.016872912323044734,0.00731867129565291,0.0067321067554013,0.001302334299694231,0.005974364805387811,0.002333769061977522,0.0028278116431633225,0.012266206225923856,0.03859878734970577,0.023827373194419445,0.006992858904621975,0.011452558845276455,0.02300795835450609,0.013112901662137548,0.008555672306758091,0.0055370445012673086,0.0016730378377502139,0.005130445955518604,0.01931753641933684,0.07684047486444646,0.36485233030809644,0.010014882063333943,0.009292261398599967,0.00461204474342815
DGX,0.0006671091819105205,0.055106288239092686,0.01680826465887338,0.1994071106473816,0.022267837914184175,0.0227953994333603,0.011416717323428676,0.025654505490142813,0.019432969865448388,0.010336325491404562,0.04147620536184457,0.09250159623341755,0.056609515667839096,0.12504185379390165,0.02044288785454578,0.04902097704047209,0.01933573934809778,0.010329354879663775,0.019918751118641893,0.03040563125714529,0.007901788251488288,0.015789734882325827,0.02901104257739695,0.02897655735313944,0.015741163968598492,0.00448016932929738,0.009812072048796602,0.013167877243567976,0.01406047574918934,0.01208407779540308
ALLE,0.00019135302273593253,0.022384141928740477,0.010711504956239775,0.2126820084334698,0.008751159710176802,0.0024993144367125514,0.009116832913029215,0.0014393934381499362,0.0016852255812900038,0.0020659511254358743,0.0022440710846450824,0.0014533861975911267,0.0018212300644772533,0.006148645919505735,0.45691338164666406,0.004091654326887595,0.004649164306620402,0.013203813502655226,0.015381452412572097,0.005690360590710724,0.007376478310591823,0.020525647671741587,0.007077301541885176,0.016911145096273724,0.011226926529229204,0.010842562223276427,0.10273145246394769,0.012133107944488138,0.01675532041999994,0.011296012200256595
LLY,0.0020688087459433055,0.024833411812414278,0.14859846393345286,0.381402933877991,0.018666614158299455,0.01995302223343038,0.009671821221954247,0.005525820639486355,0.02124153635941755,0.02191403326632727,0.0373258631350808,0.04081545124963186,0.005847571610392877,0.018290481647353213,0.006719001362257381,0.006078522899274366,0.009071497389646997,0.02441507566993759,0.01752075609450663,0.021397589444846196,0.014291449182289749,0.006758632326868164,0.024538191802775285,0.03788926525410172,0.009906871615363055,0.030855147924644923,0.014285172427270237,0.010089154846260771,0.003251822312704888,0.006776015556076513
MSCI,0.0,0.016845893654165882,0.1200318894937151,0.5508080169312376,0.034258349257538484,0.005517462345612353,0.003786852172754013,0.01197780118931935,0.008022621642414993,0.004846231686865311,0.014704833152572268,0.004980752408088727,0.004298739307478015,0.010543573218778128,0.009692843625735666,0.016678834844318206,0.005246702312352994,0.0033070426543712972,0.013892844848116722,0.01736621026780009,0.0449773878112994,0.010832733012115217,0.013100374315627642,0.02399175990321796,0.016719977521447334,0.006396410424094582,0.005258931140126002,0.0071832558035094364,0.00497150324924691,0.009760171806080463
MNST,0.0012858743135284935,0.03854436217660326,0.03949371943549138,0.32077446238377444,0.02951981838049685,0.03882512409450705,0.00802485934525537,0.009235601525585443,0.006645692879404964,0.019191786592778926,0.014893985919061698,0.002953608434108911,0.011865237542716624,0.009552524219410604,0.08155002115190343,0.015329871401295908,0.02021077756503837,0.00839991025086658,0.010427557922354598,0.05587647821621555,0.033041444892640305,0.014717190213789996,0.024283684599958628,0.022240365211232963,0.04912246442340085,0.019472177733951844,0.019883957518035105,0.03179301912594317,0.021190737892341736,0.021653684638307073
BR,0.006831304977064848,0.012300067088646229,0.03144022091997786,0.2505897199378775,0.019463015553620427,0.011951490177257605,0.007916138688961457,0.019915767298687086,0.018580733699057373,0.00778846620895717,0.02211530735632083,0.010206715420692385,0.02614595020756408,0.10930934281618081,0.010686595367378095,0.05953716284978454,0.03296380794473644,0.027160739756700795,0.16181880591527115,0.030492353748975857,0.010542131569933399,0.021509104730943755,0.006443378537640346,0.017534475700000433,0.017239637300086978,0.011594478365888538,0.005469601789683134,0.010381232336273853,0.009368617282811026,0.012703636453025961
NXPI,6.922140358288478e-10,0.025817284985483777,0.018265743196698696,0.21228583054120126,0.03702778859232034,0.01561711465776739,0.007117317573876201,0.010796091627572947,0.0031554801479502124,0.004053123528273087,0.005237037485179794,0.007261190962523551,0.0013778659558768738,0.01745176462317916,0.24952427410467565,0.044934206630533706,0.01337359680419145,0.009288544288214205,0.01363877416505606,0.006413073598776047,0.011645712855732819,0.02253031366754489,0.009532307108072902,0.03101250518580561,0.02367557129900165,0.010954113304471881,0.16996238983594303,0.0026308496876966073,0.006350217305913414,0.009069915588252785
MRK,0.0,0.057539234672328715,0.05862225766793788,0.3145761868203694,0.00790620610869023,0.07983352333814707,0.013837485659779164,0.03417878867200794,0.03660312203037693,0.005627892407379295,0.007854723830936742,0.028621626517798187,0.018380250615475192,0.0283632885714984,0.02674013263175959,0.011647471886872747,0.006710807186660614,0.035921662801311004,0.031563337925557974,0.04500942366125314,0.007333420515271472,0.008941097513523608,0.01077544667164106,0.014551632845257585,0.014784035645136261,0.025978369237760198,0.041255979545553656,0.008828280051800176,0.00799781522222199,0.010016499745693923
CMI,0.0009366274435414798,0.005909112129216252,0.008446350601048702,0.3381620332100376,0.016009728473862037,0.04695692115535111,0.008807410519497481,0.017205565529970095,0.003609838761325001,0.007956337583122605,0.0020601189287970697,0.0021359626372277293,0.0054352439682758755,0.019812607939251253,0.014925119754465732,0.015485596084353626,0.024862383135632476,0.02721820034512888,0.015492859556786864,0.07575022120086469,0.013003226801448413,0.04786423444186527,0.02755875767936322,0.06773308154742974,0.008575542718111534,0.05491675801289604,0.11003449604213905,0.0022275374913309823,0.002917148503638937,0.007990977804020416
GE,0.008994712736828994,0.01608362865610176,0.03857386687896761,0.42606426928720387,0.01614051943755922,0.008794456500494596,0.00582546535993085,0.010769061295529639,0.014098226098433633,0.005795344719457962,0.0025712894236070154,0.002866154900458353,0.008942207400206594,0.03435221888320591,0.02780497803531837,0.05284200392317138,0.06950935919593064,0.017768101443250518,0.02034402417673042,0.04770950913834374,0.023654390371959058,0.004395592597155877,0.021355891824693378,0.009045378884202107,0.02740634942681197,0.011924896244954368,0.004800547837773882,0.017734694587025618,0.012146057121062061,0.03168680361363066
PSA,0.015901048861568835,0.022732264511258635,0.11213772078557607,0.2843280699676384,0.011434465305729745,0.013095691147706989,0.01590336467942877,0.012754484596215476,0.003920421104215937,0.003795651537032001,0.008375340122550621,0.006625789599212291,0.03035191215755176,0.06483983588720163,0.02382510540021783,0.016388006382617813,0.039034325252970264,0.11667335202117605,0.022927714041953057,0.0280773198155611,0.00862052624258548,0.009366512662695094,0.018664107101996424,0.015702168695090158,0.013658688843783871,0.009353777368112881,0.011498529113079768,0.016860986833535537,0.014265806900549273,0.028887013061188318
GPC,0.0011869618540522866,0.025018659876363484,0.10394249516467355,0.19965133799998863,0.009240829056382616,0.004462477030979288,0.007658981236297621,0.004650725432474123,0.007872396580360496,0.008304909874263142,0.013100689904452425,0.03129292406568395,0.006888607397870851,0.008314543116402708,0.04003835842995113,0.14896252475797658,0.045948953786918795,0.049827174467893504,0.09702074397933476,0.010232607132456266,0.010275946512353298,0.01637294635179072,0.006185534848010665,0.0132020196038992,0.006997172922131753,0.03077030980196593,0.019146028458467558,0.02138367499635752,0.015789956970926743,0.03625950838932027
J,3.304206469875316e-05,0.00865221348860263,0.003371397565549752,0.5776386167026424,0.013051537255176325,0.03380935573087129,0.020767734221100273,0.011428221958974895,0.010260629819719229,0.010060393306335165,0.009152802572800895,0.007700349658914475,0.00755136367768692,0.007131351512110774,0.017985921667610115,0.015087663645416322,0.012950277107874197,0.0090423240216086,0.008442160998240888,0.021262588552152878,0.02479430295311012,0.06701023054537524,0.007703006233824558,0.00799774631161534,0.02335853974546587,0.03130551912318949,0.018836379362666612,0.0038288639539665274,0.0017548845973481195,0.008030581645351505
BA,0.0029408865795870365,0.004058347374191622,0.025240828169545124,0.3142629353010978,0.036684662017759107,0.024804400604480813,0.015421807365057445,0.011993481315399278,0.00748565653261728,0.006992190866299319,0.006067366462475319,0.002897057244343588,0.019432321118657565,0.061832241117144505,0.01349525821645469,0.041903783030868426,0.02448006594240486,0.08595303530323739,0.032811391963892635,0.08148549776623205,0.014665480381065127,0.009550541601888398,0.016219890293740626,0.024778913781450758,0.027759100902312393,0.012506593959627107,0.018516499482586678,0.008243374434093726,0.01822032614267014,0.02929606472881928
NUE,1.0884804503360038e-07,0.013884510526983404,0.020788547106098614,0.3868316707892225,0.009401683354152481,0.028509027195166247,0.010269203467362828,0.005010250666229374,0.007080274344430653,0.006199443528119687,0.007492369485378963,0.005156945605450528,0.00833107376426172,0.0100840901791794,0.007579233230311172,0.038436290622204446,0.05152344072665817,0.07457443686180465,0.026479720972373704,0.023918486272196962,0.02725152137268033,0.02830811856143503,0.05130155615222228,0.024469944779719068,0.007959025456200548,0.009238818958137534,0.006520039448547891,0.015065496459636524,0.03226445313757138,0.05607021812821904
ROP,0.000531600829074306,0.009478849112328788,0.010370095420540217,0.3348264204965894,0.01624933443538189,0.014128526946271225,0.01403931088854593,0.008680270513452323,0.004763062917030154,0.003996023570390018,0.009782693708907412,0.00957808019066813,0.008072314491570434,0.04545070671265079,0.03616807758826038,0.05576484064274152,0.07814393462181819,0.033955885455753,0.04953725219483454,0.040605547149138346,0.04017522090055894,0.0318301476384818,0.029704795711476592,0.020397595478331854,0.01400390247331007,0.015406999847518395,0.021865499156186047,0.0052105638332224525,0.006386919433255978,0.030895527641710815
PRU,0.0033525813852664176,0.004741263855092828,0.013513559979961008,0.3384205499470761,0.027787748185929127,0.03219420125349002,0.04940804023280442,0.057142972475930705,0.06642475954968338,0.005277956102647715,0.021128899806572177,0.021570567410614618,0.025376664029477473,0.030202620010767903,0.04472985513112745,0.009781069631003548,0.03586203244371378,0.022197641092369994,0.019468645844221266,0.015342273599539318,0.04914385233210984,0.03297140180210411,0.01633848742553645,0.010178544895408852,0.011711312059136789,0.011107238775956804,0.0074142616241731655,0.005341682493231657,0.0068976538394406985,0.00497166278561244
ALB,0.00035462225893775825,0.009011723817134693,0.1348042270654823,0.4022342481667231,0.012707668765167685,0.01589345311521921,0.010971004934389976,0.02025052773173967,0.01310640055318463,0.005667153081849134,0.004507112335167418,0.004876440290825411,0.014968676787141876,0.022281740487954838,0.014112705071352025,0.012579195527330188,0.023624877219310527,0.009826415511779145,0.019771495525063205,0.013143971026074787,0.01518500142602733,0.01699951031469186,0.018326594586037716,0.024500175097842608,0.02063649767708447,0.03155331342957196,0.04163557649505948,0.014162625137024237,0.024745164482667444,0.027561882082165173
CTLT,0.010040063079958647,0.039679485027053873,0.029026791055027965,0.316746323006683,0.02952328361027177,0.013196862183490685,0.010038088005631116,0.01161103017929373,0.0052621729805245755,0.012863115248060613,0.019251947869868627,0.05170833410124473,0.04594351996710572,0.029884154566097637,0.04589244210001134,0.006235567690085864,0.007436593528732188,0.015974057503297553,0.01128807781282893,0.07850174236514604,0.017961597291090047,0.010628832180655851,0.02863681370673171,0.032057672399197344,0.015450609020073341,0.0076533107688294515,0.07762090339194874,0.009139153290483386,0.006332649442028564,0.004414806628546898
AEP,0.002854221511518014,0.015714811956721957,0.01810763150073718,0.4496299243335413,0.007845803059594429,0.013299179922168732,0.016435060542879035,0.0489014427210717,0.013308952888478703,0.01679513851736967,0.013754549381589978,0.009500011311738292,0.009677632259639888,0.08254173923054514,0.017670620048649836,0.015922175653704188,0.02311920766119787,0.01843808579987472,0.020569624656306396,0.005984564543431124,0.009576702570624982,0.03473657140546936,0.01454663648006343,0.009252398278606806,0.010640680920994659,0.010388428062875026,0.009553797219170544,0.019075983014872414,0.03456680751082757,0.027591617035737162
WM,0.0,0.01697769894247216,0.012743468929747028,0.4237112046143695,0.018818466634852187,0.028554101017660146,0.028001074071978695,0.016201207885339724,0.01421301132932887,0.012501661483973556,0.007133387796823438,0.013030946753888002,0.012419118029235182,0.022427130562184542,0.02944430285988739,0.03190875357885493,0.04440386789446344,0.005838488930109169,0.015987585657203287,0.04392088752967081,0.028952801367005503,0.009158803908509499,0.0213346755869017,0.039280555541501255,0.016090649451306623,0.014502483259778572,0.029150015774650363,0.022377355708140693,0.010200615046584696,0.010715679853578915
PEG,0.00010462810681564967,0.11069293644255572,0.25731279475652397,0.17134197125114922,0.01363641369896067,0.01165102736796642,0.005204606971808673,0.013722830877899661,0.008458631204348544,0.0083431551118837,0.00659214847639319,0.01355551820036206,0.021681195368851408,0.006899553140221136,0.01746690202299712,0.01240531964881897,0.010980095829864195,0.062061088450895835,0.01348216336526075,0.014175087504296484,0.03765949860420469,0.05571388248814628,0.01057771387568224,0.030614351449047356,0.01917013813996111,0.021514470233646662,0.008378256149717066,0.021357332082784012,0.009459464521061887,0.0057868246578754645
QCOM,0.00015657349888280434,0.005529463788071681,0.07153607288771194,0.2721501399769386,0.012369271997262985,0.05479697638788229,0.056232041314116105,0.03192377186198438,0.12745960422524205,0.027909685439934894,0.042171699354116264,0.01630686893051891,0.07079871139516596,0.03290184993358261,0.02260975237496209,0.011828997185790186,0.012450794107597925,0.008268887767276837,0.01544294116862442,0.008895525215195614,0.019669631461840212,0.011962020754403247,0.014709732694297066,0.01112626676291046,0.005672383150550782,0.007007096740163128,0.012456948562540355,0.005197707443346375,0.0035753557963631483,0.006883227822726871
ECL,0.10329344625861525,0.012508070784931128,0.04508956339155052,0.033579785005039914,0.00404665580077912,0.008917999305394345,0.001704162220891625,0.0013327783155747369,0.0010240028731932915,0.004616606259711768,0.009998748210468969,0.02197015650182148,0.014455371658809474,0.008613373598761366,0.08098587182984399,0.005820839325571925,0.007015908006028728,0.006141387945726626,0.012921581769907353,0.06407178859207151,0.2985093033743941,0.04237674817507251,0.025027540757614684,0.006904410959597122,0.05395183730698453,0.04121026330519184,0.07335068836841963,0.002675308299558328,0.0037887349404328845,0.004097066858041424
BALL,0.005902422124159024,0.05289423477108596,0.11852281352593944,0.1086347326793047,0.017228320819978635,0.0087407092721531,0.007886472690598369,0.0473990593779094,0.03289252583529138,0.005026681924528868,0.02254037035076612,0.05132112669516227,0.027089130033239858,0.11626403677665961,0.019894708931179277,0.06998391656990448,0.0190360727664283,0.015987085462014262,0.020546101586162106,0.059883625610518736,0.00940985022952998,0.010506477168767889,0.011245161144237348,0.008457653757595662,0.043992430809059076,0.03687804773969867,0.014863612285336428,0.01714274247180212,0.01041585252593318,0.00941402406505584
ILMN,0.0,0.015503552094576056,0.012727619035043578,0.34185058237670846,0.03969543183911679,0.013883031903807285,0.015398482492535323,0.010162816010874454,0.07176176589851904,0.023364134264061216,0.0381934711511788,0.035954101629310835,0.007096826442798943,0.008970624536608225,0.014673147292700884,0.02551415140952878,0.018554247352761906,0.022704395003098378,0.02094282059155661,0.03519058063657453,0.04369134135611866,0.04390686056771388,0.035356867740235415,0.0358142831766644,0.00923381340708791,0.022454844479930593,0.009671418165169279,0.006296765212028177,0.005816989452234126,0.015615034481457462
MTCH,0.002787238674148282,0.012763270139374205,0.18613448840064298,0.3725137507455563,0.017437289296428155,0.0253147944292509,0.013972570781768374,0.018653576279478227,0.0200299536566832,0.011120341619746075,0.009471031714069487,0.009421005903798697,0.007922356142561707,0.013920232896023179,0.02392928454074724,0.061618136585530066,0.014063777439879183,0.013710021576382155,0.010419506655535425,0.01459245179224356,0.010933563176673133,0.014283473143164187,0.008017773468100979,0.00942456584488223,0.028366660637124515,0.011025891410370962,0.015623711997752589,0.01672219023624529,0.007599003162117163,0.018208087653721717
ALGN,0.0,0.039560304914405854,0.006685451977847655,0.5988856283819454,0.019463187745534852,0.010252950003794066,0.02442801324806087,0.024359898957085183,0.007062227125850525,0.002714344132497195,0.004968196980252223,0.007335921046829855,0.004767861775353841,0.007480414037357458,0.008494037285767368,0.00894597983350496,0.014452841785844436,0.008770083131387768,0.007005641116398504,0.02586985491986415,0.004481592284162113,0.007444190655440777,0.008776292480328093,0.02065436930986973,0.05702110512879026,0.029184910282493287,0.01920117654653725,0.010925427628532111,0.004753620154369692,0.006054477129894624
ROK,0.008821693821219424,0.01978529061702095,0.07528159545481333,0.10657497659520254,0.02996068251289929,0.012174268951577734,0.0047734419212740985,0.002306669365090808,0.006782964621143437,0.027737753350002406,0.03701469124460091,0.03079906109552347,0.0906246575929908,0.10226611824044558,0.018827007895349645,0.043695820484862764,0.020689451466239836,0.024185870078943503,0.024348538226070478,0.06885619255116766,0.037338181755852975,0.023860449719572782,0.011911954888714904,0.012312529566901717,0.00970899541691342,0.012630302575251445,0.07637468208830178,0.018542692128933412,0.013650128058470809,0.028163337714648216
PAYX,0.0005245237785708365,0.017614952114544356,0.03372180391291252,0.36275977830863104,0.03391483530535431,0.015743579767586603,0.006211340047209496,0.015587106115782895,0.043864275049390763,0.013225918335325205,0.014512755151225777,0.039024616178280624,0.042396582115436614,0.05290456442909017,0.013385106730470529,0.01676196842820412,0.020480782990176517,0.020044845574594676,0.017219889472324577,0.012405602597242443,0.018896050721050623,0.045609137332618246,0.054216238224298455,0.02939248658338304,0.010108367144112134,0.012381332157631916,0.012476023424061823,0.009280052555555208,0.010802585366014026,0.004532900088920507
K,0.0023932934931046052,0.01726141391537148,0.16731117261001677,0.4302723016328406,0.027686038881389496,0.020105082699191312,0.01177416555101876,0.016810548911265686,0.00410570997823024,0.010652464756213939,0.0047579476455823855,0.00953726371215782,0.003840822374888137,0.030806076614241545,0.025434477985944837,0.006856775096172027,0.018746634940786485,0.008351011142393018,0.009267096729779854,0.010058701714806545,0.015413208691456829,0.008455116577737825,0.024759380019382972,0.035178951321066985,0.007771800691475756,0.008521452298627934,0.008652101955010911,0.01043029203817728,0.01969087195415207,0.025097824067516077
VLO,0.004165095600524526,0.009827479343468795,0.029766521940302257,0.22831421552634062,0.024243631425167327,0.10945070391643308,0.022675904903530494,0.03334540477215824,0.002808643927652478,0.00476850381264417,0.009866006561461298,0.004394754734058023,0.011442378072298164,0.011085321907799735,0.06906588905170963,0.01578089903016521,0.018591591018989814,0.011289311094587617,0.01358595625911736,0.09118573737420091,0.014102028038736452,0.016562734613507647,0.014134026066240457,0.02709440525689629,0.0858647418797141,0.045395220444700894,0.03978855337766777,0.016733849309532204,0.009476914368528627,0.005193576371865818
WY,0.00014663473178877157,0.014922042081030911,0.030351385286121992,0.5787673981704993,0.011816640104003946,0.010722888697768116,0.005725678171086782,0.0024708934789175545,0.016959984558092948,0.059830759813080184,0.026895461594262194,0.03697641140943492,0.01882887373063757,0.03799284961669422,0.014302253827329765,0.002588686306502791,0.0075630906930422015,0.01357955853046706,0.014439215502407864,0.011610679295124294,0.004093411222646134,0.010451298252345982,0.0027924876260565557,0.003410709146974633,0.02498483436437092,0.010016326557882144,0.0072782794122907835,0.0078040684680155195,0.0062360307657035804,0.006441168585420527
V,0.0005495605139835106,0.00561553590361302,0.008074150616871233,0.585293784813688,0.007179866767757992,0.03949934466195192,0.04163837416814545,0.022797328477175523,0.003228360865703603,0.001679708693754054,0.003457994727046077,0.004316879103403138,0.004096581516397374,0.0037495973667728004,0.007863014013113177,0.030027938153320704,0.008308330487063073,0.010957988378584941,0.008552890503006103,0.050022936678094085,0.036247805082388014,0.037908663633680756,0.022754791353833716,0.011863934910079477,0.005741416902420382,0.00954717957615992,0.013658418553114594,0.006677713668357431,0.0038543203499769767,0.004835589560542876
AAL,0.0,0.40471446437441644,0.003475743455179802,0.233935194311956,0.0035002470790752816,0.08267797198252691,0.0035623881425065392,0.003564291648122147,0.0013633097454234168,0.0006305853818368863,0.0006893916442943692,0.01153281497766977,0.0009567959378900412,0.0826259233089036,0.0043647467130569165,0.014237249076493833,0.007384683194026114,0.014790831993381121,0.005235085683611217,0.05420025304804991,0.007994249637584936,0.003252307460480675,0.012040214919580133,0.00759687277999576,0.002480831157921163,0.009985180692529159,0.008181206498829929,0.0038787688196952963,0.004734063679479786,0.0064143326554828425
